緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.606495,135.506052,みとう保育ルーム,みとうほいくるーむ,住吉区長居西3-6-3,21,住吉区,06-4700-8831,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-7-mitou.pdf,地域型,0,0,1,,,,1,,,214307,2
34.594266,135.505073,Pingu's　English　杉本　小規模保育園,ぴんぐーいんぐりっしゅすぎもとしょうきぼほいくえん,住吉区杉本2-30-5　１階,21,住吉区,06-6609-1227,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-8-pingusugimoto.pdf,地域型,0,0,0,,,,1,,,214308,2
34.620446,135.504803,まんだいぷち保育園,まんだいぷちほいくえん,住吉区万代３-3-30,21,住吉区,06-7509-5323,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-9-mandaiputi.pdf,地域型,0,0,0,,,,1,,,214309,2
34.603665,135.500623,藤保育園ドレミ,ふじほいくえんどれみ,住吉区南住吉3-15-55　住吉区役所１階,21,住吉区,06-6698-5101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-10-fujidoremi.pdf,地域型,0,0,0,,,,1,,,214310,2
34.618444,135.49964,オズ保育園帝塚山,おずほいくえんてづかやま,住吉区帝塚山東3-8-20,21,住吉区,06-6569-9830,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-11-oztezukayama.pdf,地域型,0,0,0,,,,1,,,214311,2
34.635207,135.537761,育和白鷺学園,いくわしらさぎがくえん,東住吉区杭全3-9-17,22,東住吉区,06-6719-2697,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-1-ikuwashirasagi.pdf,保育所,0,0,0,0,0,0,1,,,223301,2
34.637538,135.542686,育和白鷺学園今林園,いくわしらさぎがくえんいまばやしえん,東住吉区今林2-11-6,22,東住吉区,06-6754-2897,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-2-ikuwashirasagiimabayashi.pdf,保育所,0,0,0,0,0,0,1,,,223302,2
34.63063,135.541463,今川学園,いまがわがくえん,東住吉区今川3-5-8,22,東住吉区,06-6713-0277,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-3-imagawagakuen.pdf,保育所,0,0,0,1,0,0,1,,,223303,2
34.613034,135.527859,大阪市立鷹合保育所,おおさかしりつたかあいほいくしょ,東住吉区鷹合1-5-16,22,東住吉区,06-6696-3891,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/22-takaai.pdf,保育所,0,0,0,0,0,0,1,,,223101,2
34.600495,135.528299,大阪市立矢田教育の森保育所,おおさかしりつやたきょういくのもりほいくしょ,東住吉区矢田5-2-12,22,東住吉区,06-6692-0053,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/22-yatakyouikunomori.pdf,保育所,0,1,0,0,7,0,1,,,223102,2
34.606822,135.531673,大阪市立矢田第3保育所,おおさかしりつやただいさんほいくしょ,東住吉区矢田2-11-18,22,東住吉区,06-6699-9869,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/yata3.pdf,保育所,0,0,0,0,4,0,1,,,223202,2
34.634122,135.52552,北田辺保育園,きたたなべほいくえん,東住吉区北田辺3-6-4,22,東住吉区,06-6713-0915,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-4-kitatanabe.pdf,保育所,0,1,0,0,0,0,1,,,223304,2
34.620945,135.524871,新生保育園,しんせいほいくえん,東住吉区南田辺3-4-26,22,東住吉区,06-6696-5525,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-5-shinsei.pdf,保育所,0,0,0,0,0,0,1,,,223305,2
34.632672,135.531525,第2めばえ保育園,だいにめばえほいくえん,東住吉区西今川1-5-28,22,東住吉区,06-6713-1558,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-6-dai2mebae.pdf,保育所,0,0,0,0,0,0,1,,,223306,2
34.61352,135.532488,太陽保育園,たいようほいくえん,東住吉区鷹合2-11-25,22,東住吉区,06-6692-1625,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-7-taiyou.pdf,保育所,0,0,0,0,0,0,1,,,223307,2
34.602905,135.538545,天宗東住吉園,てんそうひがしすみよしえん,東住吉区住道矢田2-12-21,22,東住吉区,06-6797-0700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-8-tensouhigashisumiyoshi.pdf,保育所,0,0,0,0,0,0,1,,,223308,2
34.629836,135.523251,めぐむ保育園,めぐむほいくえん,東住吉区山坂1-3-14,22,東住吉区,06-6629-6755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-9-megumu.pdf,保育所,0,2,3,0,0,0,1,,,223309,2
34.632449,135.531649,めばえ保育園,めばえほいくえん,東住吉区西今川1-6-2,22,東住吉区,06-6713-1558,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-10-mebae.pdf,保育所,0,0,0,0,,,1,,,223310,2
34.606544,135.537681,矢田北保育園,やたきたほいくえん,東住吉区照ケ丘矢田2-17-4,22,東住吉区,06-6702-2610,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-12-yatakita.pdf,保育所,0,0,1,0,0,0,1,,,223312,2
34.617453,135.527947,東田辺コティ保育園,ひがしたなべこてぃほいくえん,東住吉区東田辺3-16-5,22,東住吉区,06-6692-1900,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-14-higashitanabekotei.pdf,保育所,0,0,0,0,0,0,1,,,223313,2
34.608955,135.538402,城南学園保育園,じょうなんがくえんほいくえん,東住吉区照ヶ丘矢田2-23-13,22,東住吉区,06-6702-9261,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/h22-13-jyounangakuen.pdf,保育所,0,0,1,2,4,0,1,,,223314,2
34.625951,135.529683,認定こども園　今川幼稚園,にんていこどもえんいまがわようちえん,東住吉区田辺6-6-13,22,東住吉区,06-6622-3897,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-1-imagawa.pdf,認定こども園,0,0,0,0,0,0,1,1,,222301,2
34.636072,135.532322,認定こども園　勝山愛和第四幼稚園,にんていこどもえんかつやまあいわだいよんようちえん,東住吉区桑津5-15-1,22,東住吉区,06-6714-1455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-2-katuyamaaiwadai4.pdf,認定こども園,,,,0,0,0,1,,,222302,2
34.63289,135.533652,認定こども園　育和学園幼稚園,にんていこどもえんいくわがくえんようちえん,東住吉区西今川1-19-2,22,東住吉区,06-6713-0552,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-4-ikuwagakuen.pdf,認定こども園,0,0,0,0,0,0,1,1,,222303,2
34.618274,135.520273,認定こども園　育和学園　生長幼稚園,にんていこどもえんいくわがくえんようちえんせいちょうようちえん,東住吉区山坂4-16-16,22,東住吉区,06-6692-3204,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-3-ikuwaseityou.pdf,認定こども園,,,,0,0,0,1,1,,222304,2
34.628754,135.531383,認定こども園　さつき幼稚園,にんていこどもえんさつきようちえん,東住吉区西今川2-4-12,22,東住吉区,06-6702-3780,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-5-satuki.pdf,認定こども園,,,,0,0,0,1,1,,222305,2
34.60493,135.527269,認定こども園　プール幼稚園,にんていこどもえんぷーるようちえん,東住吉区矢田3-2-18,22,東住吉区,06-6698-7700,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-6-poole.pdf,認定こども園,,,,0,0,0,1,,,222306,2
34.617311,135.539928,認定こども園　湯里保育園,にんていこどもえんゆりほいくえん,東住吉区中野4-14-6,22,東住吉区,06-6705-0595,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/k22-7-yuzato.pdf,認定こども園,1,0,0,0,0,0,1,1,,222307,2
34.621056,135.5256,ひよこルーム,ひよこるーむ,東住吉区南田辺３－４－８,22,東住吉区,06-6696-5525,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-1-hiyokoroom.pdf,地域型,0,0,0,,,,1,,,224301,2
34.63824,135.537161,すまいる保育園　杭全,すまいるほいくえん　くまた,東住吉区杭全１－１６－４　カサコルベ２階,22,東住吉区,06-6796-7367,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-2-smilekumata.pdf,地域型,0,0,1,,,,1,,,224302,2
34.619855,135.537563,アップル保育園　東住吉,あっぷるほいくえん　ひがしすみよし,東住吉区中野３－６－１５　サンソレイユ中野２階,22,東住吉区,06-6797-1170,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-3-applehigashisumiyoshi.pdf,地域型,0,0,0,,,,1,,,224303,2
34.622105,135.52667,アップル保育園　東田辺,あっぷるほいくえん　ひがしたなべ,東住吉区東田辺１－１３－４,22,東住吉区,06-4399-1170,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-4-higashitanabe.pdf,地域型,0,0,0,,,,1,,,224304,2
34.619849,135.537492,アップル保育園　中野,かしょうあっぷるほいくえん　なかの,東住吉区中野３－６－１５　サンソレイユ中野１階,22,東住吉区,06-6769-1170,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-5-applenakano.pdf,地域型,0,0,2,,,,1,,,224305,2
34.618834,135.532117,こまがわ太陽保育園,こまがわたいようほいくえん,東住吉区駒川５－４－１１,22,東住吉区,06-7162-0842,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12695/t22-6-komagawataiyou.pdf,地域型,0,0,3,,,,1,,,,2
34.62818,135.549756,いちょうベビーセンター,いちょうべびーせんたー,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-1-ityoubaby.pdf,保育所,0,0,0,,,,1,,,233301,2
34.628176,135.549885,いちょう保育園,いちょうほいくえん,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-2-ityou.pdf,保育所,,,0,0,0,0,1,,,233302,2
34.604018,135.552798,大阪市立瓜破保育所,おおさかしりつうりわりほいくしょ,平野区瓜破3-3-64,23,平野区,06-6707-0700,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/23-uriwari.pdf,保育所,0,0,0,0,0,0,1,,,233105,2
34.630312,135.560866,大阪市立加美第1保育所,おおさかしりつかみだいいちほいくしょ,平野区加美正覚寺2-12-26,23,平野区,06-6791-4400,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/23-kamidai1.pdf,保育所,0,0,0,0,0,0,1,,,233101,2
34.624406,135.569299,大阪市立加美第2保育所,おおさかしりつかみだいにほいくしょ,平野区加美南1-9-45,23,平野区,06-6791-0730,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/23-kamidai2.pdf,保育所,0,0,0,0,0,0,1,,,233102,2
34.613308,135.557626,大阪市立喜連保育所,おおさかしりきれほいくしょ,平野区喜連6-7-44,23,平野区,06-6790-2700,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/23-kire.pdf,保育所,0,0,0,0,0,0,1,,,233106,2
34.603281,135.57535,大阪市立長吉第1保育所,おおさかしりつながよしだいいちほいくしょ,平野区長吉長原東2-1-22,23,平野区,06-6709-1991,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/23-nagayosidai1.pdf,保育所,,0,0,0,0,0,1,,,233103,2
34.599161,135.564326,大阪市立長吉第3保育所,おおさかしりつながよしだいさんほいくしょ,平野区長吉長原西4-2-10-101,23,平野区,06-6707-0200,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/nagayosi3.pdf,保育所,0,0,0,0,0,0,1,,,233203,2
34.615694,135.543711,大阪市立西喜連保育所,おおさかしりつにしきれほいくしょ,平野区喜連西1-14-2-101,23,平野区,06-6703-0530,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/nisikire.pdf,保育所,0,0,0,0,0,0,1,,,233204,2
34.62351,135.550089,大阪市立平野西保育所,おおさかしりつひらのにしほいくしょ,平野区平野本町1-15-14,23,平野区,06-6791-0269,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/hiranonisi.pdf,保育所,0,0,0,0,0,0,1,,,233201,2
34.637145,135.56358,加美長沢保育園,かみながさわほいくえん,平野区加美北5-9-35,23,平野区,06-6793-7513,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-3-kaminagasawa.pdf,保育所,0,0,0,0,0,0,1,,,233303,2
34.600627,135.569937,天宗長吉園,てんそうながよしえん,平野区長吉長原4-10-34,23,平野区,06-6707-8216,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-17-tensounagayoshi.pdf,保育所,0,0,0,0,0,0,1,,,233324,2
34.602133,135.551832,アルマ保育園,あるまほいくえん,平野区瓜破4-2-34,23,平野区,06-6708-3204,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-18-aruma.pdf,保育所,0,0,0,0,0,0,1,,,233325,2
34.628158,135.549928,ひらのドリーム園　（夜間）,ひらのどりーむえん,平野区平野上町1-7-3,23,平野区,06-6791-5410,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-19-hiranodream.pdf,保育所,0,0,0,0,0,0,1,,,233327,2
34.635402,135.558785,さくらんぼ保育園,さくらんぼほいくえん,平野区加美北7-7-10,23,平野区,06-6791-2007,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-4-sakuranbo.pdf,保育所,0,0,0,0,0,0,1,,,233304,2
34.640239,135.562883,末次保育園,すえつぐほいくえん,平野区加美北5-4-15,23,平野区,06-6792-6455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-5-suetugu.pdf,保育所,0,0,0,0,0,0,1,,,233305,2
34.610531,135.569417,小市学園,こいちがくえん,平野区長吉出戸5-1-49,23,平野区,06-6709-2131,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-6-koichi.pdf,保育所,0,0,0,0,0,0,1,,,233307,2
34.607524,135.55003,第二めぐむ保育園,だいにめぐむほいくえん,平野区瓜破1-1-25,23,平野区,06-6708-1316,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-7-dai3megumu.pdf,保育所,0,0,0,0,0,0,1,,,233309,2
34.619488,135.546967,つくし保育園,つくしほいくえん,平野区平野西5-6-1,23,平野区,06-6704-3381,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-8-tukushi.pdf,保育所,0,0,0,0,0,0,1,,,233310,2
34.607045,135.558878,天宗瓜破東園,てんそううりわりひがしえん,平野区瓜破東2-2-53,23,平野区,06-6708-3167,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-9-tensouuriwarihigashi.pdf,保育所,0,0,0,0,0,0,1,,,233311,2
34.603184,135.544392,天宗瓜破園,てんそううりわりえん,平野区瓜破西2-10-12,23,平野区,06-6701-0008,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-10-tensouuriwari.pdf,保育所,0,0,0,0,0,0,1,,,233312,2
34.609785,135.578638,長吉六反保育園,ながよしろくたんほいくえん,平野区長吉六反1-7-17,23,平野区,06-6707-8536,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-11-nagayoshirokutan.pdf,保育所,0,0,0,0,0,0,1,,,233313,2
34.622627,135.560861,平野愛和学園,ひらのあいわがくえん,平野区平野東4-2-13,23,平野区,06-6791-7251,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-12-hiranoaiwa.pdf,保育所,0,0,0,0,0,0,1,,,233314,2
34.620861,135.573124,平野愛和第三学園,ひらのあいわだいさんがくえん,平野区加美南4-4-36,23,平野区,06-6793-3210,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-13-hiranoaiwadai3.pdf,保育所,0,0,0,0,0,0,1,,,233317,2
34.621989,135.56173,平野愛和第二学園,ひらのあいわだいにがくえん,平野区平野東4-4-38,23,平野区,06-6791-1335,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-14-hiranoaiawadai2.pdf,保育所,0,0,0,0,0,0,1,,,233318,2
34.603184,135.583402,六反南保育園,ろくたんみなみほいくえん,平野区長吉六反5-10-21,23,平野区,06-6799-0180,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-15-rokutanminami.pdf,保育所,0,0,2,0,0,0,1,,,233320,2
34.612513,135.551725,すぎな保育園（本園）,すぎなほいくえん,平野区喜連2-2-19,23,平野区,06-6707-3311,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-16-sugina.pdf,保育所,0,0,0,0,0,0,1,,,233321,2
34.614661,135.543281,カリーノ保育園,かりーのほいくえん,平野区喜連西1-13-16,23,平野区,06-6797-1203,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-20-karino.pdf,保育所,0,0,0,0,0,0,1,,,233323,2
34.607255,135.550357,第三めぐむ保育園,だいさんめぐむほいくえん,平野区瓜破1-2-45,23,平野区,06-6773-9888,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-21-dai3megumu.pdf,保育所,0,0,0,0,0,0,1,,,233328,2
34.611948,135.563537,東喜連保育園,ひがしきれほいくえん,平野区喜連東4-7-19,23,平野区,06-6709-7200,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-22-higashikire.pdf,保育所,0,0,0,0,0,0,1,,,233329,2
34.6311,135.569084,加美東保育園,かみひがしほいくえん,平野区加美東2-9-25,23,平野区,06-6793-7616,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-23-kamihigashi.pdf,保育所,0,0,0,0,0,0,1,,,233330,2
34.625898,135.558066,キッズコート　平野東保育園,きっずこーとひらのひがしほいくえん,平野区平野市町3-8-5,23,平野区,06-6791-3400,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-24-kidscourthiranohigashi.pdf,保育所,0,0,0,0,0,4,1,,,233331,2
34.629955,135.558345,さくらんぼpetit（分園）,さくらんぼぷてぃぶんえん,平野区平野北2-12-14,23,平野区,06-6791-2007,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-4-sakuranbo.pdf,保育所,,,,,,,1,,,233304,2
34.618122,135.55492,すぎな保育園　ながれまち園（分園）,すぎなほいくえんながれまちえんぶんえん,平野区流町4丁目11番5号　インペリアルシャトー101,23,平野区,06-6707-3311,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-16-sugina.pdf,保育所,0,0,0,0,0,0,1,,,233322,2
34.607608,135.571201,小市学園　分園,こいちがくえんぶんえん,平野区長吉長原1丁目9番6号,23,平野区,06-6709-2131,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-6-koichi.pdf,保育所,,,,,,,1,,,233308,2
34.62217,135.562132,平野愛和学園第一分園,ひらのあいわがくえんだいいちぶんえん,平野区平野東4-4-12新栄第二ビル1階,23,平野区,06-6791-7251,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-12-hiranoaiwa.pdf,保育所,,,,,,,1,,,233315,2
34.622607,135.560584,平野愛和学園第二分園,ひらのあいわがくえんだいにぶんえん,平野区平野東4-12-1,23,平野区,06-6791-7251,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12696/h23-12-hiranoaiwa.pdf,保育所,,,,,,,1,,,233316,2
